UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FTL4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
128258,,,,,,,,,,,,,0.54998,72.163325,6500.0,,9896.0,,11112.0,,12055.0,,12789.0,,14208.0,,10875.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0717,0.0298,0.0,0.0474,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.0433,0.0,0.0,0.0812,0.1028,0.0325,0.0027,0.0311,0.2977,0.0135,0.0,0.2306,0.4938,0.3305,0.5792,0.4,0.542242703533,,,,,,,,,,,,0.349,1307.0,0.0207,0.0115,0.0115,0.0436,0.4009,0.0,0.0122,0.0505,0.4491,0.421511620283,25000.0
129543,,,,,,,,,,,,,0.134604397835,71.835814525,6470.5,,5651.0,,5733.0,,6003.0,,5978.0,,,,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.1343,0.0095,0.0016,0.0,0.0063,0.0,0.0,0.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0063,0.0758,0.0,0.0363,0.1517,0.1659,0.0,0.0425,0.466,0.6528,0.6157,0.4851,0.526717557252,,,,,,,,,,,,0.4151,5288.0,0.013,0.0017,0.0352,0.3081,0.2823,0.0013,0.0028,0.0068,0.3487,0.474860340357,30100.0
129729,,,,,,,,,,,,,0.17866953748,59.67351875,5375.0,,5315.0,,5965.0,,6862.0,,10340.0,,10520.0,,6145.0,0.0215,0.0,0.0,0.0,0.0198,0.0,0.0149,0.005,0.0182,0.0008,0.0661,0.0,0.0099,0.0446,0.0,0.1775,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.0091,0.0,0.0,0.038,0.0,0.0,0.0,0.0339,0.1082,0.0041,0.0273,0.1833,0.2007,0.0,0.0628,0.3947,0.6096,0.6018,0.4215,0.73535791757,,,,,,,,,,,,0.363,6627.0,0.0195,0.002,0.0275,0.1031,0.2377,0.0018,0.0008,0.0451,0.5627,0.539598703384,32500.0
144166,,,,,,,,,,,,,0.12992971246,74.6945924,6728.0,,6996.0,,7995.0,,8688.0,,11243.0,,11493.0,,7211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0096,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.2253,0.0,0.0,0.0,0.0,0.0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072,0.0,0.0,0.0967,0.4949,0.42,0.3819,0.3043,0.669902912621,,,,,,,,,,,,0.507,5222.0,0.0117,0.0027,0.0345,0.6214,0.2367,0.0004,0.0,0.027,0.0657,0.374923914671,23700.0
144184,,,,,,,,,,,,,0.134363932107,105.469475,9500.0,,5493.0,,6366.0,,8721.0,,10206.0,,10206.0,,5881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671,0.0562,0.0008,0.0008,0.0031,0.0,0.0804,0.0101,0.0,0.292,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0539,0.0,0.0,0.0,0.3326,0.0414,0.0,0.0605,0.2397,0.5539,0.4544,0.2929,,,,,,,,,,,,,0.6581,6221.0,0.0141,0.0029,0.1148,0.3075,0.2649,0.0027,0.0005,0.0426,0.25,0.397676497698,27100.0
158088,,,,,,,,,,,,,0.771877184466,,,,6868.0,,7360.0,,10812.0,,,,,,6981.0,0.0331,0.0013,0.0,0.0,0.0,0.0026,0.0,0.0238,0.0,0.0,0.0291,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.1219,0.1881,0.2159,0.0,0.0,0.2437,0.1099,0.0,0.0,0.367,0.3099,0.7396,0.8675,,,,,,,,,,,,,0.4799,1439.0,0.0104,0.0125,0.0049,0.417,0.0424,0.0007,0.0007,0.0361,0.4753,0.419159412384,27000.0
160010,,,,,,,,,,,,,0.613470780399,,,,7577.0,,8131.0,,8552.0,,,,,,7650.0,0.0061,0.0,0.0,0.0,0.0,0.002,0.0111,0.0227,0.0,0.0,0.0847,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555,0.1856,0.1876,0.0363,0.0,0.3147,0.0812,0.0,0.0,0.5106,0.3719,0.655,0.5922,,,,,,,,,,,,,0.4109,1495.0,0.012,0.0187,0.002,0.505,0.0288,0.0007,0.0,0.0107,0.4221,0.419159412384,27000.0
173799,,,,,,,,,,,,,0.22117262181,158.2042125,14250.0,,9956.0,,10571.0,,13283.0,,14875.0,,15110.0,,12381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0155,0.0,0.0,0.0,0.0,0.0765,0.0021,0.3485,0.0,0.0031,0.0,0.0,0.0465,0.0041,0.0,0.0,0.0021,0.0,0.0,0.0858,0.031,0.0,0.0031,0.0,0.0,0.001,0.0062,0.2761,0.0683,0.0,0.3907,0.344,0.6077,0.5922,0.4833,0.687307861221,,,,,,,,,,,,0.3957,4915.0,0.0468,0.0041,0.0547,0.1044,0.0924,0.0012,0.0053,0.0087,0.6824,0.683996737003,38400.0
187639,,,,,,,,,,,,,0.115029498525,98.53069375,8875.0,,7671.0,,7902.0,,8521.0,,8942.0,,,,7798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921,0.1073,0.0113,0.0,0.0147,0.0,0.0,0.0034,0.0,0.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0034,0.0011,0.0,0.0,0.0395,0.0226,0.0,0.0034,0.3186,0.0181,0.0,0.0942,0.3717,0.5646,0.5611,0.2427,0.478134110787,,,,,,,,,,,,0.5648,2021.0,0.0143,0.0109,0.0188,0.0623,0.3384,0.0049,0.0,0.0619,0.4884,0.405904054642,25800.0
187903,,,,,,,,,,,,,0.237331884058,75.63826665,6813.0,,9595.0,,8963.0,,10182.0,,11150.0,,10423.0,,9680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0353,0.0294,0.0,0.1265,0.0,0.0,0.0118,0.0,0.5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.1912,0.0147,0.0,0.0485,0.1923,0.4147,0.6888,0.6609,0.515384615385,,,,,,,,,,,,0.3211,1500.0,0.0127,0.0093,0.0067,0.086,0.506,0.0007,0.0047,0.0187,0.3553,0.470228999853,28100.0
188003,,,,,,,,,,,,,0.102826477024,216.489975,19500.0,,4470.0,,5241.0,,7640.0,,8836.0,,9221.0,,5074.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0678,0.0,0.0254,0.0,0.0,0.0,0.0,0.2881,0.0,0.0,0.0,0.0,0.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593,0.0,0.0339,0.0,0.0593,0.0,0.0,0.339,0.0847,0.0,0.2311,0.3655,0.3598,0.4762,0.2333,0.615059337062,,,,,,,,,,,982.0,0.3251,806.0,0.0136,0.0074,0.0074,0.0136,0.5223,0.0012,0.0087,0.0335,0.3921,0.489753246307,33800.0
188021,,,,,,,,,,,,,0.317586695279,216.489975,19500.0,,3692.0,,4129.0,,7015.0,,,,,,3935.0,0.0,0.0,0.0,0.0,0.0145,0.0,0.0217,0.0,0.0797,0.0,0.0217,0.0,0.0,0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957,0.1087,0.0,0.0,0.0145,0.0145,0.0,0.0,0.058,0.058,0.0,0.3479,0.5714,0.3789,0.495,0.2353,0.615059337062,,,,,,,,,,,982.0,0.4464,512.0,0.0137,0.4004,0.0,0.0059,0.3672,0.0,0.002,0.0781,0.1328,0.489753246307,33800.0
199485,,,,,,,,,,,,,0.197566258741,,,,7208.0,,7213.0,,7355.0,,8145.0,,,,7248.0,0.0163,0.0,0.0,0.0,0.0,0.0,0.0271,0.0352,0.0244,0.0,0.0813,0.0,0.0027,0.0,0.0,0.2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1192,0.0,0.0,0.0488,0.0352,0.0136,0.0,0.0,0.3144,0.0515,0.0,0.0,0.4685,0.5271,0.5134,0.4525,,,,,,,,,,,,,0.383,1810.0,0.0149,0.0033,0.0044,0.1895,0.0398,0.0,0.0017,0.0099,0.7365,0.353556483984,26300.0
199722,,,,,,,,,,,,,0.234158461538,79.93476,7200.0,,7897.0,,8468.0,,10461.0,,12282.0,,12282.0,,8355.0,0.0,0.0197,0.0,0.0,0.0,0.0164,0.0822,0.0066,0.0921,0.0,0.0461,0.0,0.0,0.0,0.0,0.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151,0.0,0.0,0.0033,0.0033,0.0329,0.0,0.0,0.2829,0.1579,0.0,0.2497,0.5941,0.3813,0.4833,0.3407,0.392712550607,,,,,,,,,,,,0.3274,1146.0,0.0,0.0663,0.0052,0.2565,0.0183,0.0,0.0,0.0166,0.637,0.342507630587,24400.0
199786,,,,,,,,,,,,,0.252716129032,,,,10155.0,,10838.0,,11175.0,,1617.0,,,,10311.0,0.0488,0.0,0.0,0.0,0.0,0.0,0.035,0.0838,0.0509,0.0,0.0392,0.0,0.0,0.0011,0.0,0.2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0265,0.0,0.0,0.0053,0.0414,0.0223,0.0,0.0297,0.2025,0.158,0.0,0.0,0.5238,0.5313,0.6349,0.4488,,,,,,,,,,,,,0.4439,3960.0,0.0237,0.0056,0.0146,0.2136,0.0821,0.0003,0.0,0.0409,0.6192,0.385290890932,26500.0
199953,,,,,,,,,,,,,0.323214364641,72.163325,6500.0,,7952.0,,8130.0,,8971.0,,10580.0,,12868.0,,8156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0,0.069,0.0,0.0153,0.0383,0.0,0.0345,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226,0.0,0.0,0.0383,0.0766,0.0077,0.0,0.0,0.2414,0.0651,0.0,0.1357,0.4901,0.376,0.5446,0.587,,,,,,,,,,,,,0.3958,1694.0,0.0,0.0077,0.0112,0.4634,0.0744,0.0012,0.0,0.0171,0.425,0.349745333195,23000.0
212975,,,,,,,,,,,,,0.71765,,,25203.0,,27413.0,,29967.0,,29255.0,,,,25810.0,,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.2083,0.0,0.0,0.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458,0.0938,0.0,0.0,0.0,0.1667,0.2031,0.0,0.0,0.5546,0.0146,0.7356,,,,,,,,,,,,,,0.1311,206.0,0.0097,0.0049,0.0,0.0922,0.0049,0.0,0.0,0.2233,0.665,0.148760333657,18400.0
213376,,,,,,,,,,,,,0.269826229508,191.5103625,17250.0,13223.0,,14081.0,,16982.0,,20037.0,,20649.0,,14977.0,,0.0,0.005,0.0,0.0,0.0377,0.0,0.0025,0.0,0.0276,0.0,0.0653,0.0,0.0251,0.0,0.0,0.1281,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.2035,0.0,0.7812,0.6032,0.2041,0.5163,0.3864,0.591286307054,,,,,,,,,,,,0.2139,1313.0,0.0114,0.0023,0.0152,0.2003,0.0807,0.0,0.003,0.0335,0.6535,0.499485075474,30600.0
225308,,,,,,,,,,,,,0.248974264087,116.571525,10500.0,,6215.0,,6641.0,,8948.0,,10882.0,,11529.0,,6995.0,0.047,0.0,0.0,0.0,0.0,0.0,0.034,0.0716,0.0,0.0,0.0868,0.0,0.0058,0.0043,0.0,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0,0.0,0.0246,0.0579,0.0673,0.0,0.0036,0.1816,0.0246,0.0,0.2792,0.5091,0.4671,0.5526,0.5016,0.442812982998,,,,,,,,,,,,0.4594,4958.0,0.1132,0.0044,0.004,0.167,0.0734,0.0002,0.0024,0.0157,0.6196,0.463177114725,28500.0
225876,,,,,,,,,,,,,0.252689247312,,,4520.0,,6472.0,,5067.0,,,,,,5119.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393,0.1014,0.4567,0.0,,,,,,,,,,,,,0.0553,296.0,0.0203,0.0101,0.0068,0.1351,0.3378,0.0068,0.0236,0.0,0.4595,0.390410959721,23700.0
226408,,,,,,,,,,,,,0.138307214429,75.63826665,6813.0,,7186.0,,8887.0,,10885.0,,12693.0,,,,7864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0283,0.0223,0.0,0.0461,0.0,0.0089,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.1176,0.0,0.1205,0.0,0.0,0.0,0.0,0.0432,0.0,0.0104,0.2455,0.0491,0.0,0.0761,0.2566,0.7323,0.5431,0.4579,,,,,,,,,,,,,0.3338,4188.0,0.0045,0.0036,0.027,0.1624,0.2734,0.0017,0.0,0.0,0.5275,0.469104677439,28400.0
226930,,,,,,,,,,,,,0.153057993197,,,,6663.0,,7114.0,,9143.0,,11089.0,,,,6984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0437,0.0,0.0328,0.0,0.0,0.0,0.0,0.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778,0.0,0.0,0.0,0.0,0.0535,0.0036,0.0073,0.0267,0.1725,0.0,0.0866,0.3767,0.761,0.5891,0.4848,0.390186915888,,,,,,,,,,,,0.3394,7419.0,0.0098,0.003,0.0357,0.2612,0.5472,0.0003,0.0018,0.0229,0.1181,0.507094860077,30700.0
240666,,,,,,,,,,,,,0.328269555796,94.150935025,8480.5,,8078.0,,8325.0,,10160.0,,11969.0,,12329.0,,9235.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0046,0.0501,0.044,0.0015,0.0789,0.0015,0.0,0.0,0.0015,0.2049,0.0,0.0015,0.003,0.0,0.0091,0.0015,0.0,0.0,0.0,0.0,0.0046,0.047,0.0,0.0121,0.0152,0.1244,0.0835,0.0,0.0137,0.2033,0.0561,0.0015,0.1095,0.1721,0.3634,0.5551,0.3947,0.715447154472,,,,,,,,,,,,0.3266,2108.0,0.0199,0.0176,0.0043,0.0138,0.0474,0.0005,0.0142,0.0,0.8824,0.574774801731,32300.0
434061,,,,,,,,,,,,,0.108231017771,,,,6705.0,,7161.0,,8949.0,,8759.0,,,,6892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.0,0.0069,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4607,0.0221,0.0,0.0,0.2595,0.3732,0.5297,0.3759,,,,,,,,,,,,,0.1962,3277.0,0.0174,0.0043,0.0177,0.3488,0.036,0.0009,0.0125,0.0442,0.5182,0.449871450663,
113218,,,,,,,,,,,,,0.294642900763,,,,1793.0,,,,7866.0,,,,,,1822.0,0.0568,0.0,0.0,0.0,0.0012,0.0,0.0309,0.0,0.0,0.0037,0.1519,0.0148,0.0407,0.0272,0.0025,0.2827,0.0,0.0025,0.0111,0.0,0.1062,0.0037,0.0,0.0,0.0049,0.0,0.0,0.0,0.0333,0.0,0.0,0.0185,0.0,0.0,0.037,0.0,0.1605,0.0099,0.0146,0.2596,0.7479,0.7228,0.4003,0.478787878788,,,,,,,,,,,,0.4006,7778.0,0.0571,0.0039,0.0621,0.0625,0.3155,0.0057,0.0059,0.023,0.4644,0.417293220758,26800.0
130916,,,,,,,,,,,,,0.113232330827,77.71435,7000.0,,3871.0,,4593.0,,6719.0,,8071.0,,8203.0,,4963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0341,0.0606,0.0101,0.0694,0.0025,0.0,0.0,0.0657,0.0,0.0,0.0063,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0215,0.0,0.0922,0.0404,0.0,0.0,0.0152,0.0088,0.0,0.0,0.3346,0.2045,0.0,0.1531,0.325,0.6043,0.5982,0.3394,0.707187222715,,,,,,,,,,,,0.3842,6492.0,0.0222,0.004,0.0442,0.2785,0.1034,0.0025,0.0199,0.0148,0.5106,0.575414121151,33500.0
146205,,,,,,,,,,,,,0.273739935588,38.857175,3500.0,,4590.0,,5168.0,,5385.0,,5198.0,,5735.0,,4815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0332,0.0015,0.0037,0.0111,0.0059,0.0052,0.0029,0.0,0.2918,0.0,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,0.0096,0.1349,0.014,0.0,0.0015,0.3316,0.0671,0.0,0.0,0.3453,0.4656,0.5943,0.3415,0.604327666151,,,,,,,,,,,,0.5392,3857.0,0.0078,0.0018,0.014,0.0941,0.0215,0.001,0.0,0.0345,0.8253,0.371495336294,25400.0
146506,,,,,,,,,,,,,0.332754338669,49.959225,4500.0,,4070.0,,5235.0,,7626.0,,9272.0,,9506.0,,5271.0,0.0927,0.0,0.0,0.0,0.005,0.0127,0.0169,0.0907,0.0,0.0012,0.015,0.0,0.1822,0.0019,0.0,0.1146,0.0,0.0,0.0,0.0,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.005,0.0012,0.0854,0.09,0.0154,0.0,0.0,0.0973,0.1057,0.0,0.1163,0.3215,0.3361,0.6521,0.472,0.676180021954,,,,,,,,,,,,0.361,4118.0,0.0034,0.0046,0.0068,0.0435,0.0185,0.001,0.0,0.0231,0.8992,0.462121218443,27700.0
147378,,,,,,,,,,,,,0.22625334805,104.4702905,9410.0,,3368.0,,4764.0,,7318.0,,9374.0,,9651.0,,4825.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0508,0.0089,0.005,0.0,0.0318,0.0,0.0043,0.0016,0.0,0.1715,0.0,0.0,0.0,0.0,0.3399,0.005,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,0.0,0.0718,0.0167,0.0,0.0023,0.1863,0.0501,0.0,0.0662,0.2702,0.498,0.6842,0.4138,0.702842377261,,,,,,,,,,,,0.3089,10987.0,0.0154,0.0029,0.0225,0.0978,0.1943,0.0003,0.02,0.0913,0.5556,0.483888596296,33000.0
160481,,,,,,,,,,,,,0.28153490991,,,,7759.0,,8595.0,,10150.0,,10910.0,,,,8017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0278,0.0577,0.0456,0.5688,0.0,0.0356,0.0798,0.0,0.0,0.3961,0.3102,0.5353,0.4231,,,,,,,,,,,,,0.2718,1776.0,0.0203,0.04,0.009,0.2382,0.0287,0.0006,0.0,0.0355,0.6278,0.445783138275,28700.0
160913,,,,,,,,,,,,,0.629748854962,,,,8507.0,,8849.0,,9295.0,,9845.0,,,,8555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.04,0.029,0.7869,0.0,0.052,0.0393,0.0,0.0,0.2032,0.5938,0.5981,0.535,,,,,,,,,,,,,0.3154,1460.0,0.0116,0.0137,0.0075,0.3082,0.0534,0.0021,0.0007,0.0158,0.587,0.419159412384,27000.0
161581,,,,,,,,,,,,,0.496952409639,69.3878125,6250.0,,4434.0,,8173.0,,9794.0,,10673.0,,10973.0,,7392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0164,0.0,0.0,0.0,0.0492,0.0,0.0,0.0574,0.0,0.0,0.0,0.0,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148,0.3197,0.0574,0.0164,0.0,0.1803,0.123,0.0,0.3839,0.6966,0.2091,0.4775,0.0,0.612244897959,,,,,,,,,,,,0.3305,330.0,0.0,0.1576,0.0091,0.0152,0.0091,0.0,0.0,0.0818,0.7273,0.458149790764,26100.0
175236,,,,,,,,,,,,,0.427351515152,133.2246,12000.0,,7493.0,,8108.0,,10357.0,,12776.0,,13040.0,,9410.0,0.132,0.0,0.0,0.0,0.0059,0.0102,0.0127,0.0262,0.0203,0.0,0.033,0.0,0.0,0.0051,0.0,0.2132,0.0,0.0008,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0228,0.0,0.011,0.0,0.0,0.0203,0.0398,0.0347,0.0,0.0169,0.3113,0.0829,0.0,0.5049,0.4245,0.3521,0.6278,0.4239,0.747495826377,,,,,,,,,,,,0.338,3329.0,0.0276,0.0018,0.0072,0.0384,0.0649,0.0009,0.0,0.0018,0.8573,0.590588212013,32300.0
175786,,,,,,,,,,,,,0.237734144612,84.9306825,7650.0,,3410.0,,6027.0,,6810.0,,7662.0,,5694.0,,4099.0,0.008,0.0,0.0,0.0,0.0005,0.0057,0.0194,0.0368,0.0033,0.0019,0.0208,0.0014,0.0302,0.0104,0.0,0.3173,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0203,0.0,0.0038,0.0727,0.0458,0.0524,0.0142,0.0066,0.2753,0.0519,0.0005,0.4273,0.6382,0.2307,0.5162,0.3299,0.335421233949,,,,,,,,,,,,0.331,10946.0,0.0144,0.0043,0.0061,0.5922,0.0107,0.0014,0.0,0.0191,0.3518,0.405437648296,25400.0
176071,,,,,,,,,,,,,0.292430232558,99.91845,9000.0,,6545.0,,7209.0,,9377.0,,10881.0,,10608.0,,7116.0,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0298,0.0144,0.074,0.0211,0.0874,0.0021,0.0283,0.0067,0.0,0.3301,0.0,0.0139,0.0,0.0,0.0391,0.0005,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0319,0.0206,0.0242,0.0,0.0134,0.1398,0.0956,0.0,0.2394,0.5016,0.3116,0.6222,0.2427,0.490066225166,,,,,,,,,,,,0.3567,10074.0,0.0214,0.0048,0.0255,0.2427,0.0267,0.0011,0.0,0.033,0.6448,0.42758089304,28400.0
176239,20.0,21.0,21.0,20.0,21.0,21.0,20.0,21.0,21.0,4.0,6.0,5.0,0.359104973357,108.250538525,9750.5,,144.0,,555.0,,1951.0,,3727.0,,4570.0,,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413,0.0,0.0,0.0307,0.0,0.0295,0.0,0.0,0.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0342,0.0755,0.0,0.0,0.329,0.0307,0.0,0.2269,0.571,0.3116,0.5694,0.4226,0.499250374813,,,,,,,,,,970.0,970.0,0.3234,5170.0,0.0,0.0,0.0017,0.282,0.001,0.0,0.0006,0.0,0.7147,0.439540505409,28100.0
190530,,,,,,,,,,,,,0.162875953458,94.894772375,8547.5,,7369.0,,8721.0,,11246.0,,13938.0,,14170.0,,7812.0,0.0007,0.0,0.0,0.0,0.0,0.0134,0.0325,0.0,0.0325,0.0064,0.0219,0.0,0.0,0.017,0.0,0.3505,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,0.0919,0.0749,0.0,0.0,0.0254,0.0,0.0,0.0205,0.1647,0.1187,0.0,0.0949,0.7265,0.3769,0.5807,0.4929,0.540829986613,,,,,,,,,,,,0.3439,10577.0,0.0044,0.0018,0.0227,0.2838,0.6369,0.0018,0.0247,0.0,0.0238,0.499576866627,31900.0
213525,,,,,,,,,,,,,0.189659390108,127.679126025,11500.5,,3881.0,,4697.0,,7165.0,,8529.0,,8729.0,,5460.0,0.0,0.0,0.0,0.0,0.0241,0.0274,0.0428,0.0,0.1042,0.0022,0.0285,0.0,0.0,0.0241,0.0,0.1294,0.0,0.0044,0.0011,0.0,0.0,0.0077,0.0,0.0,0.0088,0.0077,0.0395,0.0581,0.0088,0.0066,0.0121,0.0164,0.0033,0.0066,0.0274,0.2566,0.1524,0.0,0.2727,0.3351,0.5763,0.555,0.3865,0.676283618582,,,,,,,,,,,,0.3248,5986.0,0.0309,0.0022,0.0175,0.06,0.1739,0.0,0.0027,0.0672,0.6457,0.549748718739,31500.0
214111,,,,,,,,,,,,,0.18955248227,133.2246,12000.0,,6501.0,,7362.0,,9275.0,,11270.0,,11454.0,,8478.0,0.0,0.0,0.0021,0.0,0.0168,0.007,0.0293,0.0028,0.0203,0.0112,0.0077,0.0,0.0482,0.0,0.0,0.3513,0.0,0.0007,0.0042,0.0,0.0,0.0042,0.0,0.0,0.0021,0.0154,0.0,0.0573,0.0,0.0342,0.0,0.0021,0.0,0.0,0.0251,0.2004,0.1578,0.0,0.2539,0.2598,0.6119,0.6168,0.4021,0.675812274368,,,,,,,,,,,,0.3346,11680.0,0.0219,0.0031,0.0573,0.1498,0.0556,0.0024,0.0196,0.0824,0.608,0.56383562088,35500.0
