UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
225432,16.0,21.0,19.0,14.0,20.0,17.0,16.0,22.0,19.0,,,,0.129841292639,,233.14305,21000.0,,9772.0,,10266.0,,13994.0,,17541.0,,16785.0,,10898.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0063,0.0,0.0,0.0,0.0239,0.0063,0.0,0.0,0.0168,0.0008,0.0,0.018,0.0084,0.0,0.2596,0.0,0.0038,0.0,0.0092,0.0,0.0825,0.0967,0.0084,0.041,0.0,0.0,0.0,0.0,0.0054,0.0,0.3635,0.0117,0.4419,0.4744,0.483,0.6309,,0.5228,,0.66380709483,420.0,510.0,465.0,380.0,480.0,430.0,,,,894.0,894.0,0.485,13297.0,0.0092,0.0044,0.0919,0.2529,0.3947,0.0032,0.052,0.0117,0.18,0.688245296478,42800.0
225885,,,,,,,,,,,,,0.109722357724,,386.057135675,34773.5,14847.0,,15860.0,,18758.0,,21172.0,,20932.0,,16469.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0238,0.0,0.0238,0.0,0.0238,0.0,0.0,0.3333,0.0476,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.9619,0.9005,0.0156,0.5829,,0.0,,0.280701754386,,,,,,,,,,,,0.0575,578.0,0.0,0.0017,0.0,0.8858,0.0727,0.0035,0.0,0.0,0.0363,0.264227628708,25800.0
226019,,,,,,,,,,,,,,0.204084923077,127.673575,11500.0,,4476.0,,5344.0,,6143.0,,5884.0,,,,4875.0,0.0007,0.0,0.0014,0.0,0.0089,0.0,0.0123,0.0491,0.0389,0.0109,0.0893,0.0,0.0034,0.0157,0.0027,0.0811,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0,0.0,0.0027,0.015,0.0089,0.2154,0.0,0.0048,0.0,0.062,0.0266,0.0,0.0307,0.2243,0.09,0.0,0.2267,0.3047,0.5482,,0.5584,,0.4899,0.452609158679,,,,,,,,,,,,0.3106,5764.0,0.0236,0.0043,0.0071,0.2049,0.1381,0.0005,0.0062,0.0083,0.6069,0.457535892725,26500.0
226134,,,,,,,,,,,,,,0.268876033058,25.9121847,2334.0,,4169.0,,4780.0,,6248.0,,7079.0,,,,4429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,0.0043,0.0,0.0,0.0454,0.0,0.0239,0.0,0.0,0.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.0196,0.1933,0.008,0.0,0.0,0.181,0.0718,0.0,0.0,0.5689,0.6234,,0.6087,,0.4753,0.618333333333,,,,,,,,,,,,0.2133,8048.0,0.0006,0.0005,0.0016,0.0016,0.9754,0.0002,0.0009,0.0055,0.0137,0.419047623873,28300.0
226383,19.0,24.0,22.0,18.0,25.0,22.0,18.0,24.0,21.0,,,,0.421355105348,,277.5290459,24998.0,16257.0,,19063.0,,19891.0,,21703.0,,21856.0,,19795.0,,0.0,0.0163,0.0,0.0,0.0163,0.0,0.0054,0.0,0.1653,0.0027,0.0,0.0,0.019,0.0,0.019,0.0352,0.0,0.0488,0.0027,0.0,0.0027,0.0488,0.0,0.0325,0.0,0.0,0.0298,0.0352,0.0542,0.0,0.0,0.0,0.0,0.0,0.0325,0.2493,0.1789,0.0054,0.7878,0.3927,0.1419,0.6975,,,,0.805399325084,450.0,570.0,510.0,440.0,560.0,500.0,420.0,560.0,490.0,1010.0,1010.0,0.2123,1466.0,0.0,0.0075,0.0027,0.0512,0.2012,0.0027,0.0191,0.0,0.7156,0.688622772694,36700.0
226587,18.0,24.0,21.0,16.0,24.0,20.0,18.0,25.0,22.0,,,,0.376627272727,,299.75535,27000.0,15575.0,,17318.0,,18576.0,,20769.0,,21423.0,,17803.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.2016,0.0,0.0,0.0206,0.0,0.0,0.0412,0.0,0.0,0.0453,0.0329,0.0,0.0494,0.0494,0.0123,0.0,0.0123,0.0,0.0905,0.0,0.0,0.0947,0.0,0.0,0.0,0.0,0.07,0.0617,0.1852,0.0206,0.6637,0.4571,0.108,0.5908,,,,0.734717416378,440.0,550.0,495.0,420.0,540.0,480.0,,,,982.0,982.0,0.1807,1157.0,0.0216,0.0069,0.0095,0.1608,0.2074,0.0026,0.013,0.0009,0.5774,0.634304225445,37200.0
240657,,,,,,,,,,,,,,0.344777604167,130.17153625,11725.0,,4251.0,,4377.0,,5567.0,,7848.0,,8067.0,,5104.0,0.083,0.0213,0.0,0.0,0.0191,0.0043,0.0,0.0,0.0702,0.0191,0.0447,0.0021,0.0,0.0,0.0085,0.1085,0.0,0.0021,0.0213,0.0,0.0,0.0468,0.0,0.0,0.0085,0.0,0.0213,0.0255,0.0,0.0383,0.0,0.0,0.0979,0.0,0.1511,0.1383,0.066,0.0021,0.213,0.2995,0.3498,,0.5357,,0.2813,0.75935828877,,,,,,,,,,,,0.2723,1624.0,0.0246,0.0092,0.0025,0.0062,0.0788,0.0006,0.0431,0.0,0.835,0.470692723989,28800.0
418126,,,,,,,,,,,,,0.63336,,230.2121088,20736.0,35939.0,,33009.0,,35023.0,,,,,,35363.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7189,0.2792,0.4121,,,,,0.707364341085,,,,,,,,,,,,0.6872,529.0,0.0,0.0038,0.0681,0.2212,0.2287,0.0,0.0038,0.051,0.4234,0.558252453804,25700.0
434672,,,,,,,,,,,,,,0.136683237974,146.66918255,13211.0,,6703.0,,7462.0,,9656.0,,11521.0,,11875.0,,7748.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0379,0.0063,0.0253,0.0048,0.0446,0.0067,0.0056,0.0123,0.0,0.3198,0.0,0.0,0.0,0.0,0.0123,0.0052,0.0,0.0,0.0,0.0004,0.0,0.0617,0.0,0.0067,0.01,0.0152,0.0,0.0279,0.0312,0.2344,0.1293,0.0,0.1874,0.461,0.6575,,0.516,,0.4124,0.559322033898,,,,,,,,,,,,0.4155,22657.0,0.0323,0.0032,0.0487,0.3903,0.0411,0.0021,0.0371,0.0079,0.4371,0.554144859314,34200.0
112190,,,,,,,,,,,,,,0.391040863558,116.571525,10500.0,,3696.0,,,,,,,,,,3696.0,0.0028,0.0003,0.0021,0.0018,0.0123,0.0154,0.0824,0.02,0.0069,0.0015,0.0316,0.0177,0.0896,0.008,0.0018,0.1558,0.0072,0.0015,0.0,0.0,0.0791,0.0,0.0,0.0,0.0013,0.0,0.0105,0.0477,0.0,0.126,0.0056,0.0513,0.0,0.0,0.0169,0.146,0.0567,0.0,0.0399,0.2581,0.6316,,0.6832,,0.3866,0.545061728395,,,,,,,,,,,,0.5429,24662.0,0.0432,0.0025,0.3387,0.0798,0.2208,0.0078,0.0442,0.0231,0.2399,0.469729721546,36900.0
130253,,,,,,,,,,,,,0.663509062003,,277.55125,25000.0,30549.0,,27225.0,,30825.0,,34370.0,,38507.0,,35137.0,,0.0,0.0,0.0,0.0,0.0423,0.0,0.0106,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0364,0.0505,0.0,0.047,0.0118,0.0,0.0,0.0,0.0059,0.0,0.0035,0.0,0.1152,0.0505,0.0282,0.0435,0.0,0.0,0.0,0.0,0.0223,0.2033,0.3055,0.0188,0.706,0.15,0.1447,0.8104,,,,0.905648665425,,,,,,,,,,,,0.1337,4409.0,0.0025,0.0036,0.0195,0.0311,0.0612,0.0014,0.0088,0.2078,0.6641,0.751499593258,54100.0
130606,,,,,,,,,,,,,,0.146014005124,94.367425,8500.0,,6357.0,,6738.0,,6878.0,,9655.0,,11502.0,,6811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0085,0.0034,0.0119,0.0,0.0627,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.1305,0.3508,0.0,0.0465,0.3458,0.5678,,0.6164,,0.4449,0.713017751479,,,,,,,,,,,,0.342,3781.0,0.0153,0.0026,0.0323,0.0669,0.169,0.0005,0.0063,0.0407,0.6662,0.520646333694,34300.0
130891,,,,,,,,,,,,,,0.205223567803,65.97948315,5943.0,,3634.0,,4711.0,,6471.0,,7271.0,,8161.0,,4535.0,0.0282,0.0,0.0,0.0,0.0,0.0308,0.0174,0.0,0.0657,0.0,0.0684,0.0,0.0,0.0188,0.0697,0.0,0.0,0.0013,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0523,0.0697,0.0,0.0,0.0523,0.0,0.063,0.0,0.3646,0.0912,0.0,0.1494,0.4808,0.5035,,0.5921,,0.3642,0.643889618922,,,,,,,,,,,,0.3561,3978.0,0.0216,0.0055,0.0181,0.1878,0.0734,0.0008,0.0292,0.008,0.6556,0.48864865303,28800.0
130989,,,,,,,,,,,,,0.419095435685,,270.61246875,24375.0,19080.0,,19469.0,,22402.0,,17075.0,,20869.0,,19510.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.9315,0.0,0.568,0.3149,0.2682,0.5506,,0.6,,0.77399380805,,,,,,,,,,,,0.3502,548.0,0.0274,0.0055,0.0383,0.2354,0.0456,0.0,0.0949,0.0401,0.5128,0.726962447166,43900.0
131159,26.0,30.0,28.0,26.0,33.0,30.0,24.0,28.0,26.0,8.0,10.0,9.0,0.782630265619,,260.898175,23500.0,24281.0,,25574.0,,28174.0,,30920.0,,41908.0,,33437.0,,0.0,0.0117,0.0,0.0161,0.0944,0.0,0.0028,0.0,0.0061,0.0,0.0,0.0094,0.0,0.0,0.0105,0.0,0.0,0.0205,0.0133,0.0,0.0133,0.0078,0.0111,0.0,0.0178,0.0,0.0383,0.0461,0.0,0.4275,0.0,0.0,0.0,0.0,0.0661,0.0011,0.1627,0.0233,0.4603,0.1565,0.0346,0.8821,,0.6667,,0.927662037037,570.0,660.0,615.0,590.0,690.0,640.0,580.0,680.0,630.0,1258.0,1258.0,0.0252,6829.0,0.0499,0.0018,0.0638,0.064,0.1012,0.0004,0.0688,0.0829,0.5671,0.78438949585,55900.0
131876,,,,,,,,,,,,,0.324070379747,,337.22476875,30375.0,13351.0,,13735.0,,15921.0,,19132.0,,19144.0,,14421.0,,0.0,0.0,0.0,0.0,0.0505,0.0,0.0046,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0229,0.0459,0.0,0.0275,0.0046,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.2431,0.0917,0.0,0.0917,0.0,0.0,0.0,0.0,0.0046,0.289,0.1009,0.0138,0.7873,0.6483,0.3376,0.5516,,0.5833,,0.50918196995,,,,,,,,,,,,0.3918,1810.0,0.0138,0.0028,0.011,0.7215,0.1381,0.0011,0.0083,0.0834,0.0199,0.528089880943,52100.0
132693,,,,,,,,,,,,,0.4493,,96.9875088,8736.0,,6734.0,,7009.0,,8785.0,,10536.0,,10693.0,,6953.0,0.0,0.0,0.0,0.0,0.0013,0.0035,0.0263,0.0124,0.0131,0.0,0.0248,0.0,0.0336,0.0078,0.0,0.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0576,0.0,0.0,0.0,0.0134,0.0046,0.0,0.0071,0.1522,0.0321,0.0,0.205,0.3662,0.5799,,,,,0.545397026258,,,,,,,,,,,,0.3439,12736.0,0.028,0.0067,0.0188,0.1247,0.1058,0.0032,0.0086,0.0149,0.6892,0.44621938467,28700.0
145831,,,,,,,,,,,,,,0.38644561753,111.0205,10000.0,,5663.0,,6141.0,,9279.0,,11075.0,,11075.0,,6681.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0008,0.0017,0.0421,0.0,0.0058,0.0,0.0,0.1074,0.0,0.0,0.0,0.0,0.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0025,0.0,0.0529,0.0463,0.0124,0.0653,0.0099,0.3818,0.0603,0.0,0.0966,0.354,0.5176,,0.6291,,0.4677,0.668582375479,,,,,,,,,,,,0.315,2981.0,0.0081,0.001,0.0084,0.0171,0.1134,0.0,0.0,0.0211,0.8309,0.490297555923,28600.0
146348,,,,,,,,,,,,,,0.238350387597,106.196659275,9565.5,,4604.0,,5404.0,,8302.0,,8675.0,,9830.0,,5473.0,0.0055,0.0,0.0,0.0,0.0,0.0067,0.0011,0.0,0.0067,0.0033,0.0388,0.0,0.0133,0.0122,0.0,0.2339,0.0,0.0,0.0,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,0.0,0.0,0.0,0.102,0.0554,0.0,0.0067,0.3149,0.0721,0.0,0.231,0.473,0.5175,,0.6929,,0.3579,0.723463687151,,,,,,,,,,,,0.4531,3115.0,0.0045,0.0055,0.0087,0.1596,0.0925,0.0016,0.001,0.0132,0.7136,0.452690154314,27900.0
146667,19.0,24.0,22.0,19.0,25.0,22.0,17.0,25.0,21.0,,,,0.470582352941,,268.25883415,24163.0,16099.0,,16336.0,,19269.0,,22841.0,,21050.0,,19387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.6429,0.0,0.0,0.0571,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.1,0.0,0.7496,0.5156,0.1794,0.6712,,0.6667,,0.803069053708,360.0,400.0,380.0,390.0,500.0,445.0,390.0,391.0,391.0,996.0,996.0,0.3772,613.0,0.0114,0.0114,0.0212,0.0995,0.0408,0.0049,0.0016,0.0065,0.8026,0.479853481054,29300.0
146816,,,,,,,,,,,,,,0.134590384615,277.934270725,25034.5,17947.0,,15660.0,,22185.0,,,,,,17824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.0,0.8144,0.6443,0.5024,,0.2963,,0.2,0.633986928105,,,,,,,,,,,,0.6419,209.0,0.0191,0.0,0.0191,0.6029,0.0957,0.0,0.0096,0.0,0.2536,0.495999991894,28400.0
147369,,,,,,,,,,,,,0.745822526636,,,,18479.0,,19067.0,,20304.0,,,,,,19053.0,,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682,0.203,0.7775,,0.55,,,,,,,,,,,,,,0.2755,3019.0,0.0166,0.002,0.0222,0.0397,0.0474,0.0023,0.0762,0.1775,0.6161,,
147703,19.0,24.0,22.0,19.0,25.0,22.0,18.0,25.0,22.0,6.0,8.0,7.0,0.527266661339,,260.898175,23500.0,,17122.0,,17367.0,,20332.0,,22718.0,,23905.0,,19624.0,0.0,0.0021,0.0,0.0,0.0772,0.0,0.0192,0.0,0.0873,0.0317,0.0195,0.0138,0.0421,0.0,0.0286,0.0236,0.0,0.0348,0.02,0.0,0.0005,0.0169,0.0021,0.0,0.0146,0.0,0.0624,0.0,0.0016,0.0954,0.0,0.0,0.0,0.0,0.0481,0.1736,0.1681,0.0169,0.6689,0.4297,0.1248,0.6646,,0.5882,,0.833268507714,450.0,580.0,515.0,450.0,550.0,500.0,430.0,530.0,480.0,1010.0,1010.0,0.1622,15782.0,0.0293,0.0018,0.0485,0.1672,0.13,0.0011,0.0137,0.0175,0.5909,0.688097476959,43900.0
161341,,,,,,,,,,,,,0.337516624685,,244.383875625,22012.5,,8506.0,,9313.0,,12195.0,,14161.0,,13753.0,,10867.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.1707,0.0,0.0,0.0,0.0,0.0,0.0293,0.2146,0.0,0.0537,0.0195,0.0,0.0195,0.0439,0.0,0.0,0.0,0.0,0.0878,0.0293,0.0585,0.0049,0.0,0.0,0.0,0.0,0.0146,0.0537,0.1512,0.039,0.4429,0.3636,0.2327,0.5949,,0.4,,0.690021231423,,,,,,,,,,,,0.3547,924.0,0.0238,0.0335,0.0022,0.013,0.0087,0.0,0.0823,0.0422,0.7944,0.501369833946,27200.0
161509,,,,,,,,,,,,,0.364862162162,,299.75535,27000.0,27262.0,,27750.0,,28196.0,,29763.0,,32011.0,,29009.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8211,0.4309,0.0373,0.6341,,,,0.878048780488,,,,,,,,,,,,0.0741,375.0,0.0453,0.0027,0.016,0.0213,0.0507,0.0027,0.0053,0.0453,0.8107,0.319047629833,23700.0
175430,18.0,25.0,22.0,17.0,26.0,22.0,17.0,23.0,20.0,,,,0.478727659574,,,,7385.0,,7395.0,,8541.0,,10359.0,,10857.0,,8247.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0547,0.0078,0.0,0.0078,0.0234,0.0,0.1719,0.0,0.0,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.0781,0.0469,0.5697,0.5299,0.0885,0.7,,0.0,,0.703296703297,430.0,470.0,450.0,410.0,540.0,475.0,390.0,590.0,490.0,1007.0,1007.0,0.1692,497.0,0.002,0.002,0.006,0.0986,0.0201,0.0,0.0141,0.0,0.8571,0.528662443161,31300.0
190053,,,,,,,,,,,,,,0.273539464494,133.2246,12000.0,,5338.0,,6694.0,,10229.0,,11694.0,,12090.0,,7337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0667,0.0,0.0231,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1282,0.0,0.3424,0.3713,0.2525,,0.5308,,0.5455,0.65965965966,,,,,,,,,,,,0.1985,1315.0,0.0068,0.0068,0.0084,0.0768,0.0106,0.0015,0.0312,0.1232,0.7346,0.458471775055,29500.0
190521,,,,,,,,,,,,,,0.206290302502,97.46489695,8779.0,,6051.0,,7769.0,,10512.0,,12787.0,,13294.0,,6778.0,0.0,0.0,0.0,0.0,0.0017,0.014,0.0642,0.0,0.0482,0.0075,0.0,0.0,0.0,0.0,0.0188,0.361,0.0,0.0003,0.0096,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.0587,0.0461,0.0,0.0,0.0,0.0,0.0,0.0143,0.0861,0.2452,0.0,0.1152,0.6917,0.3291,,0.6406,,0.5221,0.53702970297,,,,,,,,,,,,0.2504,23658.0,0.0169,0.0019,0.1181,0.273,0.4289,0.0025,0.0666,0.0,0.0921,0.509139955044,34900.0
190585,,,,,,,,,,,,,,0.164721698602,99.91845,9000.0,,6675.0,,7868.0,,11308.0,,13549.0,,13674.0,,7054.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0,0.1229,0.0231,0.0,0.0,0.0389,0.0134,0.0,0.3066,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0669,0.0219,0.0,0.0,0.0,0.0,0.0,0.0097,0.1825,0.1387,0.0,0.0869,0.6798,0.3782,,0.672,,0.449,0.640287769784,,,,,,,,,,,,0.3436,6438.0,0.0065,0.0016,0.0244,0.2543,0.6406,0.0014,0.0508,0.0,0.0205,0.457243472338,29800.0
190619,,,,,,,,,,,,,,0.285979272946,72.50748855,6531.0,,5206.0,,6853.0,,9918.0,,11926.0,,12563.0,,6060.0,0.0,0.0,0.0,0.0,0.0113,0.0134,0.0234,0.01,0.0121,0.0046,0.0,0.0,0.0,0.0,0.0184,0.4088,0.0,0.0389,0.0033,0.0,0.0,0.0146,0.0,0.0,0.0046,0.0,0.0,0.0653,0.0,0.0,0.0,0.0054,0.0,0.0,0.036,0.1431,0.1866,0.0,0.0742,0.4884,0.2591,,0.6675,,0.4581,0.554788610871,,,,,,,,,,,,0.226,14381.0,0.0115,0.0019,0.1205,0.3299,0.2142,0.0022,0.0305,0.0,0.2892,0.47850137949,35300.0
190655,,,,,,,,,,,,,0.139964659891,,111.0205,10000.0,,4716.0,,6823.0,,10158.0,,12908.0,,13215.0,,5896.0,0.0,0.0,0.0375,0.0,0.0,0.0005,0.1248,0.0,0.0102,0.0,0.1535,0.0,0.0151,0.0375,0.0,0.0604,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0327,0.0015,0.0,0.0,0.0814,0.0,0.0,0.0,0.0,0.0,0.0653,0.1988,0.175,0.0,0.131,0.5842,0.3581,0.766,,0.875,,0.641445126108,453.0,540.0,497.0,390.0,490.0,440.0,,,,937.0,937.0,0.2853,15917.0,0.0087,0.0042,0.1808,0.3153,0.3095,0.0046,0.0482,0.0,0.1286,0.556864500046,37700.0
200332,21.0,26.0,24.0,20.0,26.0,23.0,21.0,27.0,24.0,,,,0.529183673469,,278.1063525,25050.0,,10296.0,,10884.0,,14071.0,,16030.0,,16519.0,,14404.0,0.0717,0.0102,0.0463,0.0,0.0296,0.0,0.0199,0.0,0.0352,0.1489,0.0,0.0023,0.0634,0.0,0.0093,0.0,0.0,0.0726,0.0056,0.0,0.0167,0.0296,0.0019,0.0,0.0102,0.0,0.0402,0.0389,0.0,0.0333,0.0,0.0,0.0,0.0,0.0245,0.1142,0.1684,0.0074,0.5629,0.2251,0.0832,0.7805,,0.5,,0.934411500449,490.0,650.0,570.0,490.0,625.0,558.0,450.0,580.0,515.0,1091.0,1091.0,0.0888,11629.0,0.0177,0.0068,0.0132,0.0244,0.0141,0.0004,0.036,0.0115,0.8758,0.763182520866,46300.0
200466,,,,,,,,,,,,,0.139779569892,,,,,252.0,,1016.0,,169.0,,,,,,420.0,0.0408,0.0408,0.0,0.0204,0.0,0.0,0.0816,0.0,0.102,0.0,0.1224,0.0,0.0,0.0204,0.0,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0612,0.0,0.0612,0.0,0.0,0.0,0.0,0.0612,0.2857,0.0,0.0,0.7148,0.2652,,,,,,,,,,,,,,,,,0.5233,264.0,0.0,0.9432,0.0,0.0,0.0076,0.0,0.0,0.0,0.0492,0.294642865658,11600.0
200800,18.0,25.0,22.0,17.0,26.0,22.0,17.0,25.0,21.0,,,,0.413361503779,,297.6681646,26812.0,,15408.0,,16216.0,,18825.0,,21074.0,,21329.0,,17777.0,0.0,0.0,0.0008,0.0005,0.0554,0.0,0.0422,0.0047,0.0981,0.0794,0.064,0.0099,0.025,0.0057,0.0094,0.0388,0.0,0.0318,0.0099,0.0,0.0078,0.0172,0.0026,0.0,0.0068,0.0,0.032,0.051,0.0276,0.0372,0.0,0.0,0.0,0.0,0.0284,0.1499,0.1538,0.0102,0.6238,0.4149,0.1875,0.6636,,0.3282,,0.659897979203,470.0,610.0,540.0,450.0,590.0,520.0,,,,1016.0,1016.0,0.2088,19022.0,0.0285,0.0022,0.0213,0.1394,0.0214,0.0012,0.0141,0.0289,0.743,0.57198870182,34800.0
201283,,,,,,,,,,,,,,0.274840325497,189.61191195,17079.0,,3503.0,,4618.0,,6151.0,,6790.0,,7928.0,,4429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.0758,0.0,0.0309,0.0056,0.0,0.0365,0.0169,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.5281,0.1461,0.0,0.6052,0.6646,0.4063,,0.449,,0.2174,0.473958333333,,,,,,,,,,,,0.4504,1179.0,0.0212,0.0017,0.0025,0.0254,0.0051,0.0,0.0,0.0025,0.9415,0.454075038433,25700.0
201432,,,,,,,,,,,,,,0.166194117647,288.6533,26000.0,,8709.0,,8863.0,,11445.0,,12864.0,,13099.0,,10101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636,0.0,0.0339,0.0,0.0042,0.0,0.0339,0.0,0.0,0.6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.161,0.0254,0.0,0.5106,0.4577,0.3539,,0.548,,0.3623,0.765757162347,,,,,,,,,,,1009.0,0.3019,1721.0,0.0331,0.0052,0.0046,0.0651,0.0546,0.0012,0.0012,0.0227,0.8123,0.626573681831,39000.0
213598,15.0,20.0,18.0,14.0,19.0,17.0,15.0,19.0,17.0,,,,0.383934579439,,375.5823515,33830.0,,13141.0,,14244.0,,17334.0,,19468.0,,20698.0,,14754.0,0.0,0.0034,0.0,0.0034,0.1212,0.0,0.037,0.0,0.0404,0.0,0.0,0.0067,0.0,0.0,0.0269,0.0,0.0,0.0707,0.0067,0.0,0.0,0.0,0.0067,0.0,0.0236,0.0,0.0337,0.1246,0.1178,0.1279,0.0,0.0,0.0,0.0,0.0168,0.0741,0.1481,0.0101,0.8911,0.6429,0.0799,0.7159,,0.0,,0.398245614035,390.0,470.0,430.0,380.0,470.0,425.0,370.0,460.0,415.0,853.0,853.0,0.1004,1614.0,0.0149,0.0006,0.0012,0.8371,0.0223,0.0,0.0291,0.0843,0.0105,0.441576093435,34900.0
